query,response,label,gender,skin_tone
Rekomendasi warna pakaian untuk cewek dengan tone kulit tan?,"Untuk cewek dengan kulit tan, warna yang sangat cocok adalah olive green, coral. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
"Saya perempuan dengan warna kulit kuning kecoklatan, warna apa yang flattering?","Untuk perempuan dengan kulit kuning kecoklatan, warna yang sangat cocok adalah coral, warm purple. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna apa yang cocok untuk cewek dengan kulit sawo matang muda?,"Untuk cewek dengan kulit sawo matang muda, warna yang sangat cocok adalah warm purple, teal. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna apa yang cocok untuk perempuan dengan kulit tan?,"Untuk perempuan dengan kulit tan, warna yang sangat cocok adalah olive green, coral. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna apa yang cocok untuk cewek dengan kulit tan?,"Untuk cewek dengan kulit tan, warna yang sangat cocok adalah warm purple, coral. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Rekomendasi warna pakaian untuk wanita dengan tone kulit sawo matang muda?,"Untuk wanita dengan kulit sawo matang muda, warna yang sangat cocok adalah coral, teal. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
wanita berkulit tan sebaiknya mengenakan warna apa?,"Untuk wanita dengan kulit tan, warna yang sangat cocok adalah teal, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Kombinasi warna untuk cewek dengan kulit sawo matang muda?,"Untuk cewek dengan kulit sawo matang muda, warna yang sangat cocok adalah teal, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna yang bagus untuk perempuan berkulit sawo matang muda?,"Untuk perempuan dengan kulit sawo matang muda, warna yang sangat cocok adalah warm purple, teal. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Rekomendasi warna pakaian untuk wanita dengan tone kulit kuning kecoklatan?,"Untuk wanita dengan kulit kuning kecoklatan, warna yang sangat cocok adalah teal, warm purple. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
"Saya cewek dengan warna kulit kuning kecoklatan, warna apa yang flattering?","Untuk cewek dengan kulit kuning kecoklatan, warna yang sangat cocok adalah warm purple, teal. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
wanita berkulit sawo matang muda sebaiknya mengenakan warna apa?,"Untuk wanita dengan kulit sawo matang muda, warna yang sangat cocok adalah warm purple, teal. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Rekomendasi warna pakaian untuk wanita dengan tone kulit tan?,"Untuk wanita dengan kulit tan, warna yang sangat cocok adalah warm purple, coral. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
"Saya perempuan dengan warna kulit sawo matang muda, warna apa yang flattering?","Untuk perempuan dengan kulit sawo matang muda, warna yang sangat cocok adalah olive green, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna apa yang cocok untuk perempuan dengan kulit kuning kecoklatan?,"Untuk perempuan dengan kulit kuning kecoklatan, warna yang sangat cocok adalah olive green, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
wanita berkulit kuning kecoklatan sebaiknya mengenakan warna apa?,"Untuk wanita dengan kulit kuning kecoklatan, warna yang sangat cocok adalah olive green, warm purple. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna yang bagus untuk perempuan berkulit tan?,"Untuk perempuan dengan kulit tan, warna yang sangat cocok adalah teal, olive green. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
"Saya perempuan dengan warna kulit tan, warna apa yang flattering?","Untuk perempuan dengan kulit tan, warna yang sangat cocok adalah teal, coral. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Rekomendasi warna pakaian untuk perempuan dengan tone kulit sawo matang muda?,"Untuk perempuan dengan kulit sawo matang muda, warna yang sangat cocok adalah teal, olive green. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna yang bagus untuk cewek berkulit tan?,"Untuk cewek dengan kulit tan, warna yang sangat cocok adalah coral, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Kombinasi warna untuk wanita dengan kulit sawo matang muda?,"Untuk wanita dengan kulit sawo matang muda, warna yang sangat cocok adalah teal, olive green. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Kombinasi warna untuk cewek dengan kulit kuning kecoklatan?,"Untuk cewek dengan kulit kuning kecoklatan, warna yang sangat cocok adalah teal, coral. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Rekomendasi warna pakaian untuk cewek dengan tone kulit kuning kecoklatan?,"Untuk cewek dengan kulit kuning kecoklatan, warna yang sangat cocok adalah coral, olive green. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Kombinasi warna untuk perempuan dengan kulit sawo matang muda?,"Untuk perempuan dengan kulit sawo matang muda, warna yang sangat cocok adalah olive green, teal. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Kombinasi warna untuk wanita dengan kulit kuning kecoklatan?,"Untuk wanita dengan kulit kuning kecoklatan, warna yang sangat cocok adalah warm purple, olive green. Sebaiknya hindari brown close to skin tone, muted pastel karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
"Saya wanita dengan warna kulit tan, warna apa yang flattering?","Untuk wanita dengan kulit tan, warna yang sangat cocok adalah olive green, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna apa yang cocok untuk cewek dengan kulit kuning kecoklatan?,"Untuk cewek dengan kulit kuning kecoklatan, warna yang sangat cocok adalah olive green, warm purple. Sebaiknya hindari muted pastel, brown close to skin tone karena kurang flattering untuk tone kulit Anda.",3,wanita,medium
Warna yang bagus untuk pria berkulit kulit gelap?,"Untuk pria dengan kulit kulit gelap, warna yang sangat cocok adalah hot pink, bright white. Sebaiknya hindari black, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
laki-laki berkulit coklat tua sebaiknya mengenakan warna apa?,"Untuk laki-laki dengan kulit coklat tua, warna yang sangat cocok adalah electric blue, lime green. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
laki-laki berkulit kulit gelap sebaiknya mengenakan warna apa?,"Untuk laki-laki dengan kulit kulit gelap, warna yang sangat cocok adalah hot pink, lime green. Sebaiknya hindari black, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna apa yang cocok untuk laki-laki dengan kulit kulit gelap?,"Untuk laki-laki dengan kulit kulit gelap, warna yang sangat cocok adalah bright white, electric blue. Sebaiknya hindari dark brown, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk laki-laki dengan kulit kulit gelap?,"Untuk laki-laki dengan kulit kulit gelap, warna yang sangat cocok adalah electric blue, hot pink. Sebaiknya hindari deep navy, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna yang bagus untuk laki-laki berkulit kulit gelap?,"Untuk laki-laki dengan kulit kulit gelap, warna yang sangat cocok adalah hot pink, electric blue. Sebaiknya hindari dark brown, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna yang bagus untuk pria berkulit hitam manis?,"Untuk pria dengan kulit hitam manis, warna yang sangat cocok adalah lime green, hot pink. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
"Saya pria dengan warna kulit hitam manis, warna apa yang flattering?","Untuk pria dengan kulit hitam manis, warna yang sangat cocok adalah lime green, bright white. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
pria berkulit coklat tua sebaiknya mengenakan warna apa?,"Untuk pria dengan kulit coklat tua, warna yang sangat cocok adalah electric blue, hot pink. Sebaiknya hindari black, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna yang bagus untuk cowok berkulit kulit gelap?,"Untuk cowok dengan kulit kulit gelap, warna yang sangat cocok adalah electric blue, lime green. Sebaiknya hindari deep navy, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
"Saya pria dengan warna kulit coklat tua, warna apa yang flattering?","Untuk pria dengan kulit coklat tua, warna yang sangat cocok adalah bright white, electric blue. Sebaiknya hindari black, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk pria dengan kulit hitam manis?,"Untuk pria dengan kulit hitam manis, warna yang sangat cocok adalah electric blue, bright white. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk pria dengan kulit coklat tua?,"Untuk pria dengan kulit coklat tua, warna yang sangat cocok adalah hot pink, lime green. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk laki-laki dengan kulit hitam manis?,"Untuk laki-laki dengan kulit hitam manis, warna yang sangat cocok adalah electric blue, hot pink. Sebaiknya hindari deep navy, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk cowok dengan kulit coklat tua?,"Untuk cowok dengan kulit coklat tua, warna yang sangat cocok adalah lime green, bright white. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
"Saya laki-laki dengan warna kulit hitam manis, warna apa yang flattering?","Untuk laki-laki dengan kulit hitam manis, warna yang sangat cocok adalah bright white, electric blue. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna apa yang cocok untuk laki-laki dengan kulit coklat tua?,"Untuk laki-laki dengan kulit coklat tua, warna yang sangat cocok adalah bright white, hot pink. Sebaiknya hindari deep navy, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna yang bagus untuk cowok berkulit hitam manis?,"Untuk cowok dengan kulit hitam manis, warna yang sangat cocok adalah electric blue, hot pink. Sebaiknya hindari dark brown, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Rekomendasi warna pakaian untuk cowok dengan tone kulit hitam manis?,"Untuk cowok dengan kulit hitam manis, warna yang sangat cocok adalah bright white, electric blue. Sebaiknya hindari black, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Rekomendasi warna pakaian untuk laki-laki dengan tone kulit hitam manis?,"Untuk laki-laki dengan kulit hitam manis, warna yang sangat cocok adalah electric blue, lime green. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
laki-laki berkulit hitam manis sebaiknya mengenakan warna apa?,"Untuk laki-laki dengan kulit hitam manis, warna yang sangat cocok adalah hot pink, bright white. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
"Saya pria dengan warna kulit kulit gelap, warna apa yang flattering?","Untuk pria dengan kulit kulit gelap, warna yang sangat cocok adalah lime green, hot pink. Sebaiknya hindari black, dark brown karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Rekomendasi warna pakaian untuk pria dengan tone kulit coklat tua?,"Untuk pria dengan kulit coklat tua, warna yang sangat cocok adalah electric blue, bright white. Sebaiknya hindari black, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk laki-laki dengan kulit coklat tua?,"Untuk laki-laki dengan kulit coklat tua, warna yang sangat cocok adalah bright white, hot pink. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Kombinasi warna untuk cowok dengan kulit kulit gelap?,"Untuk cowok dengan kulit kulit gelap, warna yang sangat cocok adalah electric blue, lime green. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
cowok berkulit coklat tua sebaiknya mengenakan warna apa?,"Untuk cowok dengan kulit coklat tua, warna yang sangat cocok adalah bright white, hot pink. Sebaiknya hindari black, deep navy karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
Warna apa yang cocok untuk pria dengan kulit kulit gelap?,"Untuk pria dengan kulit kulit gelap, warna yang sangat cocok adalah lime green, hot pink. Sebaiknya hindari dark brown, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
pria berkulit hitam manis sebaiknya mengenakan warna apa?,"Untuk pria dengan kulit hitam manis, warna yang sangat cocok adalah bright white, lime green. Sebaiknya hindari deep navy, black karena kurang flattering untuk tone kulit Anda.",2,pria,very_dark
