query,response,label,gender,skin_tone
Rekomendasi outfit winter untuk cowok?,"Untuk winter, sebaiknya mantel panjang plum dengan sweater dan celana wool. Warna yang trend di musim ini adalah plum dan ruby red. Pilih bahan kulit yang cocok untuk musim ini.",16,pria,neutral
Baju apa yang sebaiknya dipakai pada winter?,"Untuk winter, sebaiknya shearling jacket dengan sweater royal blue dan wool pants. Warna yang trend di musim ini adalah royal blue dan deep emerald. Pilih bahan velvet yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk laki-laki dengan kulit kulit gelap?,"Untuk winter, sebaiknya shearling jacket dengan sweater royal blue dan wool pants. Warna yang trend di musim ini adalah royal blue dan deep emerald. Pilih bahan velvet yang cocok untuk musim ini. Untuk tone kulit kulit gelap, warna hot pink dan sunny yellow sangat flattering. Hindari warna deep burgundy.",16,pria,very_dark
Gaya berpakaian yang sesuai untuk winter?,"Untuk winter, sebaiknya parka black dengan sweater turtleneck deep emerald dan jeans tebal. Warna yang trend di musim ini adalah black dan deep emerald. Pilih bahan thick knit yang cocok untuk musim ini.",16,pria,neutral
Kombinasi warna yang bagus untuk winter?,"Untuk winter, sebaiknya trench coat ice blue dengan scarf solid dan leather gloves. Warna yang trend di musim ini adalah ice blue dan pine green. Pilih bahan fur yang cocok untuk musim ini.",16,pria,neutral
Outfit yang trendy untuk winter?,"Untuk winter, sebaiknya quilted jacket dengan sweater ice blue dan corduroy pants. Warna yang trend di musim ini adalah ice blue dan silver. Pilih bahan wool tebal yang cocok untuk musim ini.",16,pria,neutral
Bagaimana tips fashion untuk winter?,"Untuk winter, sebaiknya jaket tebal royal blue dengan turtleneck dan celana bahan. Warna yang trend di musim ini adalah royal blue dan metallic blue. Pilih bahan quilted fabric yang cocok untuk musim ini.",16,pria,neutral
Outfit yang cocok untuk laki-laki di winter?,"Untuk winter, sebaiknya peacoat deep red dengan chunky sweater ruby red dan wool trousers. Warna yang trend di musim ini adalah deep red dan ruby red. Pilih bahan velvet yang cocok untuk musim ini.",16,pria,neutral
Pakaian laki-laki untuk winter?,"Untuk winter, sebaiknya jaket tebal burgundy dengan turtleneck dan celana bahan. Warna yang trend di musim ini adalah burgundy dan white gold. Pilih bahan fur yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk laki-laki dengan kulit sawo matang muda?,"Untuk winter, sebaiknya jaket tebal burgundy dengan turtleneck dan celana bahan. Warna yang trend di musim ini adalah burgundy dan white gold. Pilih bahan fur yang cocok untuk musim ini. Untuk tone kulit sawo matang muda, warna warm red dan coral sangat flattering. Hindari warna yellowish beige.",16,pria,medium
Outfit winter yang trendy?,"Untuk winter, sebaiknya coat garnet dengan syal dan sarung tangan senada. Warna yang trend di musim ini adalah garnet dan dark gold. Pilih bahan nylon waterproof yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit kulit gelap?,"Untuk winter, sebaiknya coat garnet dengan syal dan sarung tangan senada. Warna yang trend di musim ini adalah garnet dan dark gold. Pilih bahan nylon waterproof yang cocok untuk musim ini. Untuk tone kulit kulit gelap, warna electric blue dan sunny yellow sangat flattering. Hindari warna eggplant.",16,pria,very_dark
Pakaian yang nyaman untuk winter?,"Untuk winter, sebaiknya trench coat ice blue dengan scarf snowflake dan leather gloves. Warna yang trend di musim ini adalah ice blue dan deep emerald. Pilih bahan brocade yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk cowok dengan kulit cerah?,"Untuk winter, sebaiknya shearling jacket dengan sweater midnight blue dan wool pants. Warna yang trend di musim ini adalah midnight blue dan silver. Pilih bahan wool tebal yang cocok untuk musim ini. Untuk tone kulit cerah, warna deep purple dan plum sangat flattering. Hindari warna peach.",16,pria,light
Outfit winter untuk cowok dengan kulit kulit gelap?,"Untuk winter, sebaiknya down jacket dengan thermal henley deep red dan snow pants. Warna yang trend di musim ini adalah deep red dan metallic blue. Pilih bahan wool tebal yang cocok untuk musim ini. Untuk tone kulit kulit gelap, warna vivid purple dan bright red sangat flattering. Hindari warna rich mahogany.",16,pria,very_dark
Pakaian pria untuk winter?,"Untuk winter, sebaiknya trench coat ice blue dengan scarf diamond dan leather gloves. Warna yang trend di musim ini adalah ice blue dan white gold. Pilih bahan fur yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit cerah?,"Untuk winter, sebaiknya trench coat ice blue dengan scarf diamond dan leather gloves. Warna yang trend di musim ini adalah ice blue dan white gold. Pilih bahan fur yang cocok untuk musim ini. Untuk tone kulit cerah, warna burgundy dan navy sangat flattering. Hindari warna bright orange.",16,pria,light
Outfit winter untuk cowok dengan kulit hitam manis?,"Untuk winter, sebaiknya shearling jacket dengan sweater forest green dan wool pants. Warna yang trend di musim ini adalah forest green dan metallic blue. Pilih bahan thick knit yang cocok untuk musim ini. Untuk tone kulit hitam manis, warna hot pink dan bright red sangat flattering. Hindari warna espresso.",16,pria,very_dark
Referensi outfit untuk cowok di winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley pewter dan snow pants. Warna yang trend di musim ini adalah pewter dan deep purple. Pilih bahan mohair yang cocok untuk musim ini.",16,pria,neutral
Style yang cocok untuk winter?,"Untuk winter, sebaiknya jaket tebal charcoal grey dengan turtleneck dan celana bahan. Warna yang trend di musim ini adalah charcoal grey dan sapphire. Pilih bahan fur yang cocok untuk musim ini.",16,pria,neutral
Baju seperti apa yang cocok untuk winter?,"Untuk winter, sebaiknya parka pure white dengan sweater turtleneck dark gold dan jeans tebal. Warna yang trend di musim ini adalah pure white dan dark gold. Pilih bahan wool tebal yang cocok untuk musim ini.",16,pria,neutral
Referensi outfit untuk laki-laki di winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley navy blue dan snow pants. Warna yang trend di musim ini adalah navy blue dan platinum. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Fashion winter yang bagus untuk pria?,"Untuk winter, sebaiknya fur-lined coat dengan fisherman sweater midnight blue dan heavyweight jeans. Warna yang trend di musim ini adalah midnight blue dan pine green. Pilih bahan nylon waterproof yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit kuning langsat?,"Untuk winter, sebaiknya fur-lined coat dengan fisherman sweater midnight blue dan heavyweight jeans. Warna yang trend di musim ini adalah midnight blue dan pine green. Pilih bahan nylon waterproof yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna rust dan plum sangat flattering. Hindari warna khaki.",16,pria,light
Outfit winter untuk cowok dengan kulit tan?,"Untuk winter, sebaiknya mantel panjang dark purple dengan sweater dan celana wool. Warna yang trend di musim ini adalah dark purple dan platinum. Pilih bahan thick knit yang cocok untuk musim ini. Untuk tone kulit tan, warna jade dan warm purple sangat flattering. Hindari warna dull olive.",16,pria,medium
Apa yang cocok dipakai di winter untuk cowok?,"Untuk winter, sebaiknya shearling jacket dengan sweater royal blue dan wool pants. Warna yang trend di musim ini adalah royal blue dan white gold. Pilih bahan fur yang cocok untuk musim ini.",16,pria,neutral
Rekomendasi warna untuk winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley pure white dan snow pants. Warna yang trend di musim ini adalah pure white dan deep emerald. Pilih bahan brocade yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk cowok dengan kulit coklat?,"Untuk winter, sebaiknya mantel panjang plum dengan sweater dan celana wool. Warna yang trend di musim ini adalah plum dan platinum. Pilih bahan mohair yang cocok untuk musim ini. Untuk tone kulit coklat, warna cobalt blue dan bright orange sangat flattering. Hindari warna dark navy.",16,pria,dark
Rekomendasi pakaian untuk winter di Indonesia?,"Untuk winter, sebaiknya jaket bomber dengan sweater forest green dan celana tebal. Warna yang trend di musim ini adalah forest green dan sapphire. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit putih pucat?,"Untuk winter, sebaiknya jaket bomber dengan sweater forest green dan celana tebal. Warna yang trend di musim ini adalah forest green dan sapphire. Pilih bahan cashmere yang cocok untuk musim ini. Untuk tone kulit putih pucat, warna royal purple dan burgundy sangat flattering. Hindari warna light beige.",16,pria,very_light
Outfit winter untuk cowok dengan kulit kuning langsat?,"Untuk winter, sebaiknya mantel panjang garnet dengan sweater dan celana wool. Warna yang trend di musim ini adalah garnet dan deep purple. Pilih bahan cashmere yang cocok untuk musim ini. Untuk tone kulit kuning langsat, warna rust dan plum sangat flattering. Hindari warna orange-yellow.",16,pria,light
Bagaimana paduan warna yang cocok untuk winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley ice blue dan snow pants. Warna yang trend di musim ini adalah ice blue dan white gold. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk cowok dengan kulit gelap?,"Untuk winter, sebaiknya down jacket dengan thermal henley ice blue dan snow pants. Warna yang trend di musim ini adalah ice blue dan white gold. Pilih bahan cashmere yang cocok untuk musim ini. Untuk tone kulit gelap, warna scarlet dan turquoise sangat flattering. Hindari warna black brown.",16,pria,dark
Pattern yang cocok untuk winter?,"Untuk winter, sebaiknya down jacket dengan thermal henley burgundy dan snow pants. Warna yang trend di musim ini adalah burgundy dan white gold. Pilih bahan quilted fabric yang cocok untuk musim ini.",16,pria,neutral
Style pria untuk winter?,"Untuk winter, sebaiknya fur-lined coat dengan fisherman sweater pewter dan heavyweight jeans. Warna yang trend di musim ini adalah pewter dan silver. Pilih bahan wool tebal yang cocok untuk musim ini.",16,pria,neutral
Fashion winter yang bagus untuk cowok?,"Untuk winter, sebaiknya shearling jacket dengan sweater pewter dan wool pants. Warna yang trend di musim ini adalah pewter dan pine green. Pilih bahan wool tebal yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk cowok dengan kulit sawo matang muda?,"Untuk winter, sebaiknya shearling jacket dengan sweater pewter dan wool pants. Warna yang trend di musim ini adalah pewter dan pine green. Pilih bahan wool tebal yang cocok untuk musim ini. Untuk tone kulit sawo matang muda, warna turquoise dan deep pink sangat flattering. Hindari warna middle tan.",16,pria,medium
Rekomendasi outfit winter untuk pria?,"Untuk winter, sebaiknya trench coat plum dengan scarf metalik dan leather gloves. Warna yang trend di musim ini adalah plum dan pine green. Pilih bahan nylon waterproof yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit coklat?,"Untuk winter, sebaiknya mantel panjang deep red dengan sweater dan celana wool. Warna yang trend di musim ini adalah deep red dan sapphire. Pilih bahan nylon waterproof yang cocok untuk musim ini. Untuk tone kulit coklat, warna royal purple dan cobalt blue sangat flattering. Hindari warna dark forest green.",16,pria,dark
Outfit yang cocok untuk pria di winter?,"Untuk winter, sebaiknya parka royal blue dengan sweater turtleneck white gold dan jeans tebal. Warna yang trend di musim ini adalah royal blue dan white gold. Pilih bahan mohair yang cocok untuk musim ini.",16,pria,neutral
Rekomendasi outfit winter untuk laki-laki?,"Untuk winter, sebaiknya down jacket dengan thermal henley pewter dan snow pants. Warna yang trend di musim ini adalah pewter dan ruby red. Pilih bahan nylon waterproof yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk laki-laki dengan kulit kulit putih?,"Untuk winter, sebaiknya down jacket dengan thermal henley pewter dan snow pants. Warna yang trend di musim ini adalah pewter dan ruby red. Pilih bahan nylon waterproof yang cocok untuk musim ini. Untuk tone kulit kulit putih, warna aubergine dan ruby red sangat flattering. Hindari warna ivory.",16,pria,very_light
Pakaian cowok untuk winter?,"Untuk winter, sebaiknya peacoat royal blue dengan chunky sweater dark gold dan wool trousers. Warna yang trend di musim ini adalah royal blue dan dark gold. Pilih bahan velvet yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit sangat cerah?,"Untuk winter, sebaiknya coat royal blue dengan syal dan sarung tangan senada. Warna yang trend di musim ini adalah royal blue dan metallic blue. Pilih bahan velvet yang cocok untuk musim ini. Untuk tone kulit sangat cerah, warna navy blue dan aubergine sangat flattering. Hindari warna ivory.",16,pria,very_light
Style laki-laki untuk winter?,"Untuk winter, sebaiknya peacoat black dengan chunky sweater dark gold dan wool trousers. Warna yang trend di musim ini adalah black dan dark gold. Pilih bahan cashmere yang cocok untuk musim ini.",16,pria,neutral
Outfit winter untuk pria dengan kulit sawo matang?,"Untuk winter, sebaiknya parka pure white dengan sweater turtleneck pine green dan jeans tebal. Warna yang trend di musim ini adalah pure white dan pine green. Pilih bahan thick knit yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna turquoise dan fuchsia sangat flattering. Hindari warna dark navy.",16,pria,dark
Outfit winter untuk laki-laki dengan kulit sawo matang?,"Untuk winter, sebaiknya duffle coat royal blue dengan cable knit sweater dan celana flannel. Warna yang trend di musim ini adalah royal blue dan dark gold. Pilih bahan kulit yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna hot pink dan fuchsia sangat flattering. Hindari warna muted earth tones.",16,pria,dark
Outfit winter untuk pria dengan kulit gelap?,"Untuk winter, sebaiknya jaket tebal royal blue dengan turtleneck dan celana bahan. Warna yang trend di musim ini adalah royal blue dan white gold. Pilih bahan brocade yang cocok untuk musim ini. Untuk tone kulit gelap, warna bright orange dan bright yellow sangat flattering. Hindari warna charcoal.",16,pria,dark
Outfit winter untuk laki-laki dengan kulit coklat?,"Untuk winter, sebaiknya trench coat dark purple dengan scarf houndstooth dan leather gloves. Warna yang trend di musim ini adalah dark purple dan platinum. Pilih bahan cashmere yang cocok untuk musim ini. Untuk tone kulit coklat, warna bright orange dan emerald sangat flattering. Hindari warna deep maroon.",16,pria,dark
Outfit winter untuk cowok dengan kulit sawo matang?,"Untuk winter, sebaiknya fur-lined coat dengan fisherman sweater burgundy dan heavyweight jeans. Warna yang trend di musim ini adalah burgundy dan silver. Pilih bahan thick knit yang cocok untuk musim ini. Untuk tone kulit sawo matang, warna turquoise dan cobalt blue sangat flattering. Hindari warna dark forest green.",16,pria,dark
